BITS,ITERATIONS,COMPUTATION,VERIFICATION
1536,0,0.2740862833801657,0.26409105730243027
3072,0,5.595912133622915,5.592301145261153
1536,40960,77.77405821178108,0.5835730879940093
3072,40960,517.9364380501677,1.7017404617276042
1536,20480,39.26376938344911,0.5276976110227406
3072,20480,263.6747928590048,5.096811299044639
1536,10240,19.715528677636758,0.3480134944524616
3072,10240,133.98429646035657,4.59607770354487
1536,30720,58.11603939216584,0.2821897588018328
3072,30720,394.7139081470203,7.210781700536609
1536,5120,10.095887676393613,0.4075804203096777
3072,5120,70.5652348424308,5.938044572249055
1536,15360,29.502332046255468,0.2574169757962227
3072,15360,196.61866665240376,1.806790606090799
1536,25600,49.04210817385465,0.6684098955709488
3072,25600,328.4992240126245,5.602813305417076
1536,35840,67.80491793956608,0.24006965334527194
3072,35840,456.98841367634014,5.216635185033083
1536,2560,5.269839631393552,0.4237245805840939
3072,2560,36.3230763327796,4.091494044503197
1536,7680,14.965759326564148,0.44328107428736985
3072,7680,101.64059520517476,4.6812607250269505
1536,12800,24.949059006990865,0.41254098193719985
3072,12800,166.25351496464572,4.88641646431759
1536,17920,34.86253266199492,0.5243033335916698
3072,17920,231.73330557341689,6.1758411560487
1536,23040,43.84509889101609,0.42312056965194644
3072,23040,300.2985856322106,9.304151174174622
1536,28160,54.34627062561922,0.4149689264781773
3072,28160,361.76806425941174,7.000803762217983
1536,33280,63.344687927421184,0.4809940953180194
3072,33280,422.5815667839721,3.4285676500108093
1536,38400,73.39247503024527,0.7929233388137072
3072,38400,489.58426758837885,5.680416506510228
1536,1280,2.6853586583398283,0.27031788187101485
3072,1280,19.691301573440434,3.5264852275699377
1536,3840,7.5221252566669135,0.2584555572923273
3072,3840,52.51966523816809,4.083946244129911
1536,6400,12.435927635524422,0.3557198205124587
3072,6400,86.58112614140846,6.09032916710712
1536,8960,17.29580930136144,0.36707541668787597
3072,8960,118.47938412656076,5.609451747667045
1536,11520,21.95739152985625,0.23962215051054955
3072,11520,150.87645835583098,5.355295849433169
1536,14080,26.85142181003466,0.2875861601252109
3072,14080,181.5446217069868,3.83437651257962
1536,16640,32.41588689181954,0.5082131322473288
3072,16640,217.4848845599685,7.88736144577153
1536,19200,36.98561585647985,0.575118779912591
3072,19200,245.4289995378349,2.84239780834876
1536,21760,42.34868512675166,0.586551854107529
3072,21760,278.48130951146595,3.8547027079202234
1536,24320,46.146362943388525,0.23082377763465048
3072,24320,310.12118445001545,3.355091609535739
1536,26880,51.018563529662785,0.26033046235330404
3072,26880,343.40767850396225,4.035615995191038
1536,29440,56.10271875956096,0.45996481508016585
3072,29440,375.0239995213691,3.359145644614473
1536,32000,60.73248078417964,0.347781305257231
3072,32000,406.7637239098549,3.451336719123647
1536,34560,65.52664221622982,0.4023443006630987
3072,34560,438.3305590008851,3.104585459064692
1536,37120,70.65458124517463,0.4399430319946259
3072,37120,471.77679780516775,4.0204079424124215
1536,39680,75.31013666004874,0.2900354790966958
3072,39680,508.0797416190617,6.194671533452347
